Continent,Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
North America,Grenada,GRD,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353
North America,Guatemala,GTM,44.61739455,44.08361329,43.54983203,43.01605077,42.4822695,41.94848824,41.41470698,40.88092572,40.34714446,39.8133632,39.27958193,38.82549459,38.37140724,37.9173199,37.46323255,37.0091452,36.55505786,36.10097051,35.64688317,35.19279582,34.73870847,34.48338932,34.22807018,33.97275103,33.71743188,33.46211273,33.35386338,33.24561404,33.13736469,33.02911534,32.92086599,32.81261665,32.7043673
North America,Honduras,HND,62.45222987,62.26498347,62.07773706,61.89049066,61.70324426,61.51599786,61.32875145,61.14150505,60.95425865,60.76701224,60.57976584,60.3985164,60.21726696,60.03601752,59.85476808,59.67351863,59.49226919,59.31101975,59.12977031,58.94852087,58.76727143,58.56771829,58.36816516,58.16861203,57.9690589,57.76950576,57.58378765,57.39663956,57.20940209,57.02216463,56.83492716,56.6476897,56.46045223
North America,Haiti,HTI,13.89404935,13.88581277,13.8775762,13.86933962,13.86110305,13.85286647,13.8446299,13.83639332,13.82815675,13.81992017,13.8116836,13.80344702,13.79521045,13.78697388,13.7787373,13.77050073,13.76226415,13.75402758,13.745791,13.73755443,13.72931785,13.61661829,13.50391872,13.39121916,13.27851959,13.16582003,13.05297533,12.94013062,12.82728592,12.71444122,12.60159652,12.48875181,12.37590711
North America,Jamaica,JAM,48.13296399,48.13037858,48.12779317,48.12520776,48.12262235,48.12003693,48.11745152,48.11486611,48.1122807,48.10969529,48.10710988,48.45290859,48.79870729,49.144506,49.49030471,49.83610342,50.18190212,50.52770083,50.87349954,51.21929825,51.56509695,51.91615882,52.26722068,52.61828255,52.96934441,53.32040628,53.67867036,54.0378578,54.39704524,54.75530933,55.11449677,55.47306556,55.83204986
North America,Mexico,MEX,36.31351115,36.19980967,36.08610818,35.9724067,35.85870521,35.74500373,35.63130225,35.51760076,35.40389928,35.29019779,35.17649631,35.10252116,35.028546,34.95457085,34.88059569,34.80662054,34.73264539,34.65867023,34.58469508,34.51071993,34.43674477,34.37373904,34.3107333,34.24772757,34.18472183,34.12171609,34.05599424,33.99026724,33.92454024,33.85881839,33.79309139,33.72736783,33.66164197
North America,Nicaragua,NIC,53.1769985,52.34601961,51.51504072,50.68406182,49.85308293,49.02210404,48.19112515,47.36014625,46.52916736,45.69818847,44.86720957,43.86075287,42.85429616,41.84783945,40.84138275,39.83492604,38.82846934,37.82201263,36.81555592,35.80909922,34.80264251,34.33626392,33.86988532,33.40350673,32.93712814,32.47074954,31.63977065,30.80879176,29.97781286,29.14683397,28.31585508,27.48487618,26.65389729
North America,Panama,PAN,61.97740113,61.7550982,61.53279526,61.31049233,61.0881894,60.86588647,60.64358354,60.4212806,60.19897767,59.97667474,59.75437181,59.60082055,59.4472693,59.29371805,59.1401668,58.98661555,58.8330643,58.67951305,58.5259618,58.37241055,58.2188593,58.06529459,57.91172989,57.75816519,57.77558014,57.62155963,57.46762008,57.3135456,57.11337288,56.95942303,56.80560798,56.65170262,56.49785791
North America,El Salvador,SLV,34.69498069,34.47779923,34.26061776,34.04343629,33.82625483,33.60907336,33.39189189,33.17471042,32.95752896,32.74034749,32.52316602,32.30598456,32.08880309,31.87162162,31.65444015,31.43725869,31.22007722,31.00289575,30.78571429,30.56853282,30.35135135,30.13416988,29.91698842,29.69980695,29.48262548,29.26544402,29.04826255,28.83108108,28.61389961,28.39671815,28.17953668,27.96235521,27.74517375
North America,Trinidad and Tobago,TTO,47.18518519,47.0797271,46.97426901,46.86881092,46.76335283,46.65789474,46.55243665,46.44697856,46.34152047,46.23606238,46.13060429,46.04795322,45.96530214,45.88265107,45.8,45.71734893,45.63469786,45.55204678,45.46939571,45.38674464,45.30409357,45.2214425,45.13879142,45.05614035,44.97348928,44.89083821,44.80896686,44.72709552,44.64522417,44.56335283,44.48148148,44.39961014,44.31773879
North America,United States,USA,33.02230821,33.03416545,33.04602269,33.05787993,33.06973718,33.08159442,33.09345166,33.1053089,33.11716614,33.12902338,33.13017359,33.18675561,33.24333764,33.29991967,33.35650169,33.41308372,33.46966575,33.52624777,33.6360635,33.69273522,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.89972254,33.86692641,33.86692641,33.86692641,33.86692641,33.86692641,33.86692641
Oceania,Australia,AUS,17.42735899,17.40043867,17.37351835,17.34659802,17.3196777,17.29275738,17.26583705,17.23891673,17.21199641,17.18507608,17.15815576,17.12863335,17.09911094,17.06958853,17.04006613,17.01054372,16.98102131,16.9514989,16.92197649,16.89245408,16.86293167,16.95531026,17.04768884,17.14006743,17.23244601,17.3248246,17.42548771,17.42291362,17.42131456,17.42131456,17.42131456,17.42131456,17.42131456
Oceania,Fiji,FJI,51.43349754,51.79901478,52.16453202,52.53004926,52.8955665,53.26108374,53.62660099,53.99211823,54.35763547,54.72315271,55.08866995,55.45413246,55.81959496,56.18505747,56.55051998,56.91598248,57.28144499,57.6469075,58.01237001,58.37783251,58.74329502,59.10870279,59.47411056,59.83951834,60.20492611,60.57033388,60.93596059,61.3015873,61.66721401,62.03284072,62.39846743,62.76409414,63.12972085
Oceania,Kiribati,KIR,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123,1.456790123
Oceania,Marshall Islands,MHL,,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222,52.22222222
Oceania,Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,New Zealand,NZL,35.59405264,35.77565227,35.95725191,36.13885154,36.32045118,36.50205081,36.68365045,36.86525009,37.04684972,37.22844936,37.41004899,37.4091679,37.40828681,37.40740572,37.40652463,37.40564354,37.40476245,37.40388136,37.40300027,37.40211918,37.40123808,37.40009115,37.39894421,37.39779727,37.39665034,37.3955034,37.39603509,37.41160609,37.42793665,37.46731989,37.57012647,37.63065094,37.71936349
Oceania,Palau,PLW,,83.24565217,83.55652174,83.8673913,84.17826087,84.48913043,84.8,85.11086957,85.42173913,85.7326087,86.04347826,86.25652174,86.46956522,86.6826087,86.89565217,87.10869565,87.32173913,87.53478261,87.74782609,87.96086957,88.17391304,88.36086957,88.54782609,88.73478261,88.92173913,89.10869565,89.30434783,89.47826087,89.67391304,89.84782609,90.02173913,90.19565217,90.36956522
Oceania,Papua New Guinea,PNG,80.37733516,80.35045842,80.32358168,80.29670516,80.26982842,80.24295168,80.21607517,80.18919843,80.16232169,80.13544495,80.10856843,80.08668948,80.06481054,80.04293159,80.02105264,79.9991737,79.97729475,79.9554158,79.93353685,79.91165791,79.88977896,79.82156163,79.7533443,79.68512719,79.61690986,79.54869253,79.47241973,79.39837919,79.32433865,79.25029811,79.17625756,79.10221702,79.02817648
Oceania,Solomon Islands,SLB,90.92211504,90.89599857,90.8698821,90.84376563,90.81764916,90.79153269,90.76541622,90.73929975,90.71318328,90.68706681,90.66095034,90.63479814,90.60864594,90.58249375,90.55634155,90.53018935,90.50403716,90.47788496,90.45173276,90.42558056,90.39942837,90.37327617,90.34712397,90.32097178,90.29481958,90.26866738,90.24258664,90.21650589,90.19042515,90.16434441,90.13826367,90.11218292,90.08610218
Oceania,Tonga,TON,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556
Oceania,Tuvalu,TUV,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333
Oceania,Vanuatu,VUT,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921
Oceania,Samoa,WSM,62.23674912,62.0664311,61.89611307,61.72579505,61.55547703,61.38515901,61.21484099,61.04452297,60.87420495,60.70388693,60.5335689,60.36325088,60.19293286,60.02261484,59.85229682,59.6819788,59.51166078,59.34134276,59.17102473,59.00070671,58.83038869,58.65936396,58.48833922,58.31731449,58.14628975,57.97526502,57.80565371,58.67266187,58.5,58.32733813,58.15467626,57.98201439,57.80935252
South America,Argentina,ARG,12.86371493,12.79699199,12.73026905,12.66354611,12.59682317,12.53010023,12.46337729,12.39665435,12.32993141,12.26320847,12.19648554,12.08087142,11.9652573,11.84964318,11.73402906,11.61841495,11.50280083,11.38718671,11.27157259,11.15595848,11.04034436,10.9587129,10.87708144,10.79544998,10.71381852,10.63218706,10.60039683,10.55983688,10.52037315,10.48017861,10.44071488,10.40076395,10.3611378
South America,Bolivia,BOL,53.35984492,53.11029909,52.86075325,52.61120742,52.36166159,52.11211576,51.86256993,51.61302409,51.36347826,51.11393243,50.8643866,50.6783458,50.49230499,50.30626419,50.12022339,49.93418259,49.74814179,49.56210099,49.37606019,49.19001939,49.00397858,48.80850365,48.61302871,48.41755377,48.22207883,48.0266039,47.77132835,47.53274255,47.31213884,47.10953568,46.92491461,46.72830546,46.53968836
South America,Brazil,BRA,70.45802056,70.00565437,69.55328817,69.10092198,68.64855578,68.19618958,67.74382339,67.29145719,66.83909099,66.3867248,65.9343586,65.4616709,64.98898319,64.51629549,64.04360779,63.57092009,63.09823238,62.62554468,62.15285698,61.68016927,61.20748157,61.02332816,60.83917474,60.65502133,60.47086792,60.28671451,60.07103255,59.83288148,59.70842795,59.55852618,59.41747805,59.2705275,59.12751189
South America,Chile,CHL,20.50490093,20.5816979,20.65849486,20.73529182,20.81208879,20.88888575,20.96568271,21.04247968,21.11927664,21.19607361,21.27287057,21.3950173,21.51716402,21.63931075,21.76145748,21.8836042,22.00575093,22.12789766,22.25004438,22.37219111,22.49433784,22.72857658,22.96281532,23.19705406,23.4312928,23.66553154,23.83086404,23.99619653,24.16152903,24.32686152,24.49215367,24.65747271,24.82277373
South America,Colombia,COL,58.54721947,58.34689139,58.14656332,57.94623524,57.74590717,57.54557909,57.34525101,57.14492294,56.94459486,56.74426679,56.54393871,56.37019288,56.19644705,56.02270122,55.84895539,55.67520955,55.50146372,55.32771789,55.15397206,54.98022623,54.8064804,54.68514105,54.56380171,54.44246237,54.32112303,54.19978369,54.04190176,53.84386661,53.66424516,53.48463272,53.30501127,53.12539585,52.94577639
South America,Ecuador,ECU,52.85439243,52.52867721,52.202962,51.87724679,51.55153157,51.22581636,50.90010114,50.57438593,56.01079884,55.64773313,55.28466742,55.00188839,54.71910936,54.43633033,54.1535513,53.87077227,53.58799324,53.30521421,53.02243517,52.73965614,52.45687711,52.28856499,52.12025286,51.95194073,51.7836286,51.61531648,51.3565389,51.09776131,50.83898373,50.58020615,50.32142857,50.06265099,49.80387341
South America,Guyana,GUY,94.499111,94.47984252,94.46057404,94.44130556,94.42203708,94.40276861,94.38350013,94.36423165,94.34496317,94.32569469,94.30642621,94.28386589,94.26130556,94.23874524,94.21618491,94.19362459,94.17106426,94.14850394,94.12594361,94.10338329,94.08082296,94.02143764,93.96205232,93.90266701,93.84328169,93.78389637,93.73716027,93.69037338,93.64363729,93.59685039,93.5501143,93.50334417,93.4565969
South America,Peru,PER,59.72542188,59.63552266,59.54562344,59.45572422,59.365825,59.27592578,59.18602656,59.09612734,59.00622813,58.91632891,58.82642969,58.72892734,58.631425,58.53392266,58.43642031,58.33891797,58.24141563,58.14391328,58.04641094,57.94890859,57.85140625,57.71777031,57.58413438,57.45049844,57.3168625,57.18322656,57.03928125,56.90217188,56.77815625,56.643125,56.50810156,56.37307289,56.23804773
South America,Paraguay,PRY,64.298666,63.65577397,63.01288195,62.36998993,61.72709791,61.08420589,60.44131387,59.79842185,59.15552983,58.51263781,57.86974578,57.00857287,56.14739995,55.28622703,54.42505412,53.5638812,52.70270828,51.84153536,50.98036245,50.11918953,49.25801661,48.21534357,47.17267053,46.12999748,45.08732444,44.0446514,43.62730934,42.63848477,41.93538887,41.23231815,40.52922225,39.82614322,39.25029356
South America,Suriname,SUR,95.80623623,95.78333389,95.76043155,95.73752921,95.71462686,95.69172452,95.66882218,95.64591984,95.6230175,95.60011516,95.57721282,95.55166263,95.52611244,95.50056225,95.47501206,95.44946187,95.42391168,95.39836149,95.3728113,95.3472611,95.32171091,95.26166392,95.20161692,95.14156992,95.08152293,95.02147593,94.95076277,94.90528206,94.82902399,94.75270363,94.67644556,94.60014575,94.52387398
South America,Uruguay,URY,4.559478917,4.885727345,5.211975774,5.538224203,5.864472632,6.19072106,6.516969489,6.843217918,7.169466347,7.495714775,7.821963204,8.028968118,8.235973032,8.442977945,8.649982859,8.856987773,9.063992687,9.2709976,9.478002514,9.685007428,9.892012341,10.10764484,10.32327734,10.53890984,10.75454234,10.97017484,11.12444292,11.24442921,11.3644155,11.48440178,11.60438807,11.72437436,11.84436064
